date;no;no2;nox;so2
2022-10-04;1,5;23,5;25,25;1,0
2022-10-05;1,88;17,25;19,25;1,0
2022-10-06;6,17;17,63;26,54;1,0
2022-10-07;1,88;22,63;25,0;1,0
2022-10-08;1,63;8,71;10,33;1,0
2022-10-09;3,04;9,38;13,88;1,0
2022-10-10;4,63;15,92;22,67;1,0
2022-10-11;4,96;18,75;26,0;1,0
2022-10-12;2,88;10,13;14,13;1,0
2022-10-13;6,33;13,04;21,92;1,0
2022-10-14;8,5;24,71;37,42;1,0
2022-10-15;4,5;19,5;26,33;1,0
2022-10-16;3,13;13,63;17,83;1,0
2022-10-17;3,25;17,75;22,0;1,0
2022-10-18;7,46;20,42;31,63;1,0
2022-10-19;13,0;14,33;34,04;1,0
2022-10-20;11,63;26,04;43,92;1,0
2022-10-21;9,63;12,75;26,71;1,0
2022-10-22;3,21;15,21;19,29;1,0
2022-10-23;2,63;23,96;27,5;1,0
2022-10-24;14,5;17,46;39,38;1,0
2022-10-25;6,38;21,29;30,38;1,0
2022-10-26;9,29;23,5;37,46;1,0
2022-10-27;11,58;25,54;43,13;1,0
2022-10-28;12,63;34,25;53,88;1,0
2022-10-29;5,96;25,88;34,63;1,0
2022-10-30;2,71;17,33;21,46;1,0
2022-10-31;10,17;22,67;37,58;1,0
2022-11-01;4,0;16,71;22,58;1,0
2022-11-02;10,0;22,96;38,04;1,0
2022-11-03;4,54;20,79;26,96;1,0
2022-11-04;1,0;3,58;3,58;1,0
2022-11-05;1,0;8,79;8,75;1,0
2022-11-06;1,71;19,38;20,92;1,0
2022-11-07;5,83;32,92;41,21;1,0
2022-11-08;7,75;25,21;36,42;1,0
2022-11-09;10,21;19,0;34,29;1,0
2022-11-10;7,25;22,5;33,29;1,0
2022-11-11;10,21;22,88;38,46;1,0
2022-11-12;1,71;17,33;19,58;1,0
2022-11-13;2,63;17,92;21,63;1,0
2022-11-14;6,88;17,88;27,79;1,0
2022-11-15;7,67;18,04;29,17;1,0
2022-11-16;5,42;11,83;19,0;1,0
2022-11-17;3,04;12,88;16,63;1,0
2022-11-18;1,67;10,71;12,29;1,0
2022-11-19;1,38;6,71;7,92;1,0
2022-11-20;3,21;13,92;17,67;1,0
2022-11-21;8,08;34,58;46,96;1,0
2022-11-22;1,38;4,42;4,83;1,0
2022-11-23;6,88;20,25;29,88;1,0
2022-11-24;7,79;24,71;36,04;1,0
2022-11-25;7,21;28,25;38,79;1,0
2022-11-26;2,38;17,63;20,42;1,0
2022-11-27;3,58;25,17;30,04;1,0
2022-11-28;2,38;19,75;22,92;1,0
2022-11-29;8,43;27,04;39,43;1,0
2022-11-30;14,83;30,67;53,75;1,0
2022-12-01;10,13;31,96;47,71;1,0
2022-12-02;9,79;34,63;50,29;1,0
2022-12-03;3,58;24,88;29,92;1,0
2022-12-04;1,83;12,67;14,71;1,0
2022-12-05;7,75;24,54;35,96;1,0
2022-12-06;8,71;26,21;39,63;1,0
2022-12-07;20,33;36,17;68,13;1,0
2022-12-08;19,58;33,79;64,58;1,0
2022-12-09;5,21;19,17;27,04;1,0
2022-12-10;2,46;13,54;16,79;1,0
2022-12-11;1,71;19,63;21,58;1,0
2022-12-12;3,29;23,08;28,17;1,08
2022-12-13;29,58;29,21;74,83;1,0
2022-12-14;8,63;28,33;41,96;1,0
2022-12-15;14,96;22,04;45,29;1,0
2022-12-16;14,29;19,33;40,75;1,04
2022-12-17;12,92;23,0;43,13;1,0
2022-12-18;4,25;13,63;20,92;1,0
2022-12-19;20,92;30,08;62,54;1,0
2022-12-20;16,13;26,79;51,88;1,0
2022-12-21;3,96;18,08;23,92;1,0
2022-12-22;13,75;21,67;42,83;1,0
2022-12-23;4,75;15,88;22,5;1,0
2022-12-24;1,63;11,08;12,67;1,0
2022-12-25;2,13;17,67;20,46;1,04
2022-12-26;4,38;20,17;26,33;1,0
2022-12-27;9,74;25,04;40,43;1,0
2022-12-28;8,75;21,63;34,83;1,04
2022-12-29;9,63;20,13;34,29;1,0
2022-12-30;11,46;20,5;37,71;1,0
2022-12-31;3,58;21,71;26,46;1,58
2023-01-01;3,79;19,96;25,63;1,0
2023-01-02;19,38;35,25;65,75;1,0
2023-01-03;18,21;24,13;52,0;1,0
2023-01-04;3,83;19,96;25,33;1,0
2023-01-05;7,79;24,63;36,04;1,17
2023-01-06;2,83;21,21;25,21;1,29
2023-01-07;5,54;19,0;27,17;1,0
2023-01-08;5,79;28,67;36,96;1,0
2023-01-09;1,0;4,04;4,29;1,0
2023-01-10;7,42;21,0;31,83;1,0
2023-01-11;14,17;34,63;57,13;1,0
2023-01-12;5,29;22,79;30,79;1,08
2023-01-13;10,33;24,38;39,67;1,0
2023-01-14;4,92;21,92;29,0;1,0
2023-01-15;1,25;15,17;16,0;1,0
2023-01-16;1,25;7,5;8,0;1,0
2023-01-17;1,04;5,04;5,13;1,0
2023-01-18;1,08;3,75;4,38;1,0
2023-01-19;1,13;2,79;3,33;1,0
2023-01-20;9,13;16,88;29,92;1,0
2023-01-21;1,75;12,75;14,42;1,0
2023-01-22;2,0;14,91;16,83;1,04
2023-01-23;9,75;35,33;50,46;1,0
2023-01-24;2,82;22,5;26,86;1,0
2023-01-25;1,29;15,17;16,58;1,0
2023-01-26;10,29;28,42;44,25;1,04
2023-01-27;8,88;32,63;46,79;1,0
2023-01-28;5,83;28,25;37,63;1,0
2023-01-29;1,5;12,83;14,54;1,0
2023-01-30;3,63;17,0;22,0;1,0
2023-01-31;1,92;18,25;20,71;1,0
2023-02-01;8,54;28,0;41,08;1,0
2023-02-02;7,67;25,5;36,96;1,0
2023-02-03;8,58;35,25;48,25;1,08
2023-02-04;2,38;20,58;23,67;1,0
2023-02-05;1,42;14,5;15,83;1,08
2023-02-06;3,25;23,75;28,33;1,0
2023-02-07;1,25;15,38;16,75;1,0
2023-02-08;1,21;11,5;12,88;1,0
2023-02-09;6,71;24,04;34,0;1,21
2023-02-10;8,75;28,88;42,38;1,04
2023-02-11;4,08;27,92;34,04;1,5
2023-02-12;2,46;19,38;22,75;1,0
2023-02-13;7,29;28,42;39,38;1,04
2023-02-14;6,13;25,75;34,67;1,0
2023-02-15;7,21;26,33;37,13;1,0
2023-02-16;10,67;34,96;51,33;1,0
2023-02-17;7,63;30,92;42,58;1,13
2023-02-18;3,25;26,75;31,33;1,38
2023-02-19;2,38;22,71;26,08;1,63
2023-02-20;7,0;35,13;45,71;1,08
2023-02-21;6,7;34,7;44,78;1,09
2023-02-22;8,04;30,58;42,83;1,0
2023-02-23;6,0;29,38;38,33;1,04
2023-02-24;1,46;9,46;11,42;1,0
2023-02-25;2,75;13,88;17,46;1,0
2023-02-26;3,38;15,54;20,29;1,08
2023-02-27;1,54;10,17;12,08;1,0
2023-02-28;1,46;5,17;6,79;1,0
2023-03-01;1,63;7,0;9,17;1,0
2023-03-02;1,5;17,71;19,42;1,0
2023-03-03;4,67;29,54;36,88;1,08
2023-03-04;2,08;23,46;26,58;1,0
2023-03-05;1,79;15,46;17,83;1,17
2023-03-06;4,38;27,92;34,5;1,0
2023-03-07;7,21;26,25;37,21;1,17
2023-03-08;3,42;14,63;19,25;1,0
2023-03-09;1,33;7,54;8,83;1,0
2023-03-10;1,08;3,54;4,25;1,0
2023-03-11;1,08;3,88;4,67;1,0
2023-03-12;1,38;9,75;11,33;1,04
2023-03-13;7,75;21,63;33,79;1,0
2023-03-14;1,42;4,25;5,25;1,0
2023-03-15;3,0;20,71;25,33;1,0
2023-03-16;5,75;24,79;33,75;1,54
2023-03-17;1,63;15,42;17,54;1,0
2023-03-18;1,58;15,42;17,33;1,0
2023-03-19;2,0;13,96;16,58;1,0
2023-03-20;4,04;16,54;22,42;1,21
2023-03-21;5,27;21,59;29,18;1,0
2023-03-22;3,54;21,17;25,67;1,0
2023-03-23;4,96;18,96;25,42;1,0
2023-03-24;4,88;18,71;24,96;1,0
2023-03-25;2,67;12,08;14,67;1,0
2023-03-26;1,17;7,26;7,83;1,0
2023-03-27;2,42;12,04;15,08;1,04
2023-03-28;1,04;10,38;10,46;1,0
2023-03-29;4,96;12,75;18,88;1,0
2023-03-30;5,25;23,42;30,79;1,0
2023-03-31;1,92;14,38;15,63;1,0
2023-04-01;1,0;5,88;5,71;1,0
2023-04-02;1,04;3,46;3,63;1,04
2023-04-03;2,58;10,79;14,13;1,21
2023-04-04;2,75;16,79;20,42;1,08
2023-04-05;5,04;15,83;22,88;1,38
2023-04-06;4,0;14,58;19,75;1,0
2023-04-07;1,58;8,04;9,04;1,13
2023-04-08;3,08;14,17;17,96;2,21
2023-04-09;1,08;8,54;8,79;1,0
2023-04-10;2,17;15,75;17,83;1,67
2023-04-11;6,04;18,04;26,38;1,08
2023-04-12;5,29;19,33;26,42;1,08
2023-04-13;1,04;1,75;1,92;1,0
2023-04-14;3,38;9,58;13,38;1,0
2023-04-15;1,54;7,29;8,33;1,25
2023-04-16;1,46;12,38;13,42;2,17
2023-04-17;5,46;20,67;28,17;1,46
2023-04-18;1,91;11,5;13,32;1,35
2023-04-19;4,42;14,83;20,79;1,29
2023-04-20;3,17;16,25;20,13;1,38
2023-04-21;2,79;13,83;16,96;1,0
2023-04-22;1,83;13,08;14,75;1,0
2023-04-23;1,04;6,83;7,17;1,0
2023-04-24;4,33;16,25;22,58;1,21
2023-04-25;5,5;21,79;29,67;1,33
2023-04-26;6,88;18,54;28,38;1,0
2023-04-27;6,63;15,0;24,08;1,17
2023-04-28;4,96;25,58;33,04;1,21
2023-04-29;1,54;19,46;21,04;1,0
2023-04-30;1,17;9,0;10,08;1,04
2023-05-01;1,63;10,33;12,21;1,0
2023-05-02;4,67;13,79;20,29;1,13
2023-05-03;4,25;10,79;16,25;1,21
2023-05-04;2,54;10,13;12,58;1,0
2023-05-05;3,67;17,54;22,42;1,0
2023-05-06;2,13;13,46;15,92;1,0
2023-05-07;1,0;12,54;12,83;1,0
2023-05-08;2,21;17,79;20,67;2,42
2023-05-09;4,0;16,92;22,21;2,13
2023-05-10;1,25;9,17;10,38;1,0
2023-05-11;1,67;10,75;12,58;1,08
2023-05-12;1,08;10,29;10,88;1,04
2023-05-13;1,79;12,83;15,38;1,13
2023-05-14;1,29;8,08;9,5;1,13
2023-05-15;1,21;13,5;14,33;1,21
2023-05-16;1,61;19,78;21,65;1,3
2023-05-17;1,92;15,54;18,04;1,33
2023-05-18;2,67;14,13;17,58;1,17
2023-05-19;3,79;19,54;24,71;1,13
2023-05-20;1,29;8,29;9,17;1,25
2023-05-21;1,88;15,13;17,29;1,08
2023-05-22;1,46;13,88;15,25;1,0
2023-05-23;4,71;19,25;25,75;1,0
2023-05-24;3,42;19,17;23,75;1,13
2023-05-25;1,58;22,79;24,46;1,0
2023-05-26;3,83;21,96;27,54;1,0
2023-05-27;1,92;17,5;19,83;1,17
2023-05-28;1,29;7,0;7,92;1,17
2023-05-29;2,75;19,04;22,96;1,13
2023-05-30;2,42;19,29;22,5;1,0
2023-05-31;2,63;20,75;24,21;1,08
2023-06-01;2,63;19,0;22,38;1,0
2023-06-02;2,38;17,83;20,88;1,13
2023-06-03;1,75;13,38;14,96;1,0
2023-06-04;1,04;10,63;11,33;1,0
2023-06-05;2,25;12,67;15,54;1,33
2023-06-06;1,92;9,54;11,67;1,04
2023-06-07;2,08;12,33;15,13;1,0
2023-06-08;3,25;11,96;16,08;1,0
2023-06-09;1,08;5,58;6,13;1,0
2023-06-10;2,67;17,71;21,33;1,08
2023-06-11;1,54;9,54;11,0;1,21
2023-06-12;2,04;13,79;16,21;1,38
2023-06-13;1,41;17,73;19,05;1,0
2023-06-14;2,25;14,88;17,54;1,0
2023-06-15;2,38;14,17;17,21;1,0
2023-06-16;2,79;16,83;20,25;1,0
2023-06-17;1,33;11,13;12,04;1,0
2023-06-18;1,08;8,67;8,92;1,0
2023-06-19;1,46;14,25;15,42;1,0
2023-06-20;4,88;30,83;38,0;1,0
2023-06-21;1,29;15,33;16,71;1,0
2023-06-22;1,0;6,83;7,0;1,0
2023-06-23;1,75;9,58;11,21;1,0
2023-06-24;1,29;10,71;11,96;1,0
2023-06-25;1,25;9,0;9,75;1,0
2023-06-26;3,54;22,54;27,46;1,04
2023-06-27;2,88;19,58;23,33;1,0
2023-06-28;2,17;19,13;21,63;1,0
2023-06-29;2,08;17,54;20,17;1,0
2023-06-30;1,29;8,13;9,08;1,0
2023-07-01;1,25;5,92;6,83;1,08
2023-07-02;1,88;15,17;17,38;1,0
2023-07-03;1,88;11,13;13,33;1,0
2023-07-04;2,79;16,29;20,38;1,0
2023-07-05;2,58;15,25;18,79;1,0
2023-07-06;3,5;20,42;25,0;1,0
2023-07-07;2,88;21,29;25,63;1,08
2023-07-08;1,96;17,96;20,42;1,33
2023-07-09;2,46;19,0;22,13;1,04
2023-07-10;2,25;25,88;29,21;1,0
2023-07-11;2,62;25,38;28,9;1,0
2023-07-12;2,58;23,21;26,67;1,0
2023-07-13;1,63;10,08;11,42;1,0
2023-07-14;1,29;2,92;3,25;1,0
2023-07-15;1,71;8,33;10,0;1,0
2023-07-16;2,54;12,88;15,96;1,0
2023-07-17;2,58;20,0;23,33;1,0
2023-07-18;2,54;22,83;26,29;1,04
2023-07-19;1,5;18,38;19,88;1,0
2023-07-20;3,08;18,88;22,96;1,0
2023-07-21;1,13;11,88;12,29;1,0
2023-07-22;1,79;13,08;14,92;1,0
2023-07-23;1,25;12,17;13,29;1,0
2023-07-24;1,38;16,67;18,08;1,0
2023-07-25;1,0;3,5;3,38;1,0
2023-07-26;1,13;7,67;8,25;1,0
2023-07-27;2,38;11,04;13,5;1,0
2023-07-28;1,92;16,08;18,54;1,0
2023-07-29;2,04;8,88;11,17;1,0
2023-07-30;2,54;14,13;17,46;1,0
2023-07-31;2,08;11,79;14,0;1,0
2023-08-01;1,33;12,13;13,08;1,0
2023-08-02;1,71;9,38;10,67;1,0
2023-08-03;1,42;12,71;14,08;1,0
2023-08-04;1,21;8,63;9,5;1,0
2023-08-05;1,13;7,5;7,92;1,13
2023-08-06;1,58;10,04;11,21;1,0
2023-08-07;1,08;4,5;4,63;1,0
2023-08-08;2,04;10,17;12,22;1,0
2023-08-09;3,25;10,58;14,67;1,0
2023-08-10;1,88;14,67;16,71;1,0
2023-08-11;2,88;17,79;20,96;1,0
2023-08-12;1,25;13,67;14,75;1,0
2023-08-13;1,08;10,71;11,5;1,0
2023-08-14;1,88;11,13;13,08;1,0
2023-08-15;1,08;9,96;10,33;1,0
2023-08-16;1,38;14,5;15,71;1,0
2023-08-17;1,25;10,67;11,75;1,0
2023-08-18;1,5;14,46;15,75;1,0
2023-08-19;1,13;13,04;13,58;1,0
2023-08-20;1,04;10,13;10,33;1,0
2023-08-21;2,21;21,79;24,17;1,0
2023-08-22;3,0;30,13;;1,0
2023-08-23;1,17;21,38;22,04;1,0
2023-08-24;2,46;21,21;23,96;1,0
2023-08-25;2,67;13,08;16,38;1,0
2023-08-26;1,21;10,96;11,42;1,0
2023-08-27;1,04;7,17;7,83;1,0
2023-08-28;1,0;4,75;5,08;1,42
2023-08-29;1,17;10,75;11,58;1,0
2023-08-30;1,54;12,38;13,92;1,0
2023-08-31;1,54;10,29;11,58;1,0
2023-09-01;2,25;12,71;15,0;1,0
2023-09-02;1,08;7,67;7,92;1,0
2023-09-03;1,04;4,67;4,79;1,0
2023-09-04;1,04;10,75;10,79;1,0
2023-09-05;2,17;19,0;21,61;1,0
2023-09-06;3,08;20,42;24,83;1,0
2023-09-07;3,38;21,67;26,38;1,0
2023-09-08;3,0;23,13;27,25;1,0
2023-09-09;2,21;16,71;19,33;1,0
2023-09-10;1,92;14,5;16,92;1,0
2023-09-11;1,5;10,63;12,42;1,0
2023-09-12;2,75;18,42;22,25;1,0
2023-09-13;1,42;14,17;15,63;1,0
2023-09-14;2,25;13,42;16,17;1,0
2023-09-15;2,21;16,63;19,17;1,0
2023-09-16;1,71;13,67;15,83;1,0
2023-09-17;2,21;14,29;17,71;1,0
2023-09-18;1,11;7,78;8,22;1,0
2023-09-19;;;;
2023-09-20;;;;
2023-09-21;;;;
2023-09-22;1,0;2,44;2,78;1,0
2023-09-23;1,04;7,75;8,38;1,17
2023-09-24;1,96;8,63;11,04;1,25
2023-09-25;3,46;15,46;20,42;1,08
2023-09-26;2,59;12,91;16,18;1,33
2023-09-27;4,04;15,04;20,63;1,13
2023-09-28;5,46;11,21;19,0;1,0
2023-09-29;4,54;21,67;28,17;1,0
2023-09-30;2,0;16,79;19,04;1,17
2023-10-01;2,04;13,75;16,58;1,0
2023-10-02;4,57;17,04;23,87;1,0
2023-10-03;4,42;16,13;22,92;1,13
2023-10-04;6,24;15,18;24,18;1,0
2023-10-05;4,42;15,38;21,63;1,0
2023-10-06;4,75;12,79;19,5;1,0
2023-10-07;2,71;15,17;18,71;1,0
2023-10-08;2,04;10,96;13,79;1,0
2023-10-09;3,21;11,04;15,42;1,08
2023-10-10;2,73;10,55;13,95;1,46
2023-10-11;5,58;13,54;21,21;1,0
2023-10-12;1,92;8,0;10,17;1,0
2023-10-13;3,0;8,38;12,13;1,0
2023-10-14;2,54;15,08;18,33;1,04
2023-10-15;1,46;13,79;15,08;1,33
2023-10-16;1,67;15,79;17,96;1,0
2023-10-17;5,83;13,33;22,17;1,08
2023-10-18;4,5;12,46;18,71;1,04
2023-10-19;2,71;8,33;11,42;1,0
2023-10-20;1,04;2,46;2,63;1,0
2023-10-21;1,0;2,46;2,75;1,46
2023-10-22;1,67;13,75;15,46;1,13
2023-10-23;1,67;9,83;11,29;1,0
2023-10-24;1,04;5,71;5,96;1,0
2023-10-25;1,0;4,58;4,83;1,0
2023-10-26;1,79;7,88;9,63;1,42
2023-10-27;1,04;3,0;3,42;1,88
2023-10-28;2,21;8,33;10,46;1,29
2023-10-29;1,92;12,42;14,42;1,29
2023-10-30;5,29;13,88;21,29;1,0
2023-10-31;1,5;9,77;11,5;1,09
2023-11-01;2,67;13,5;17,0;1,13
2023-11-02;1,0;4,04;4,46;1,0
2023-11-03;1,0;2,33;2,83;1,0
2023-11-04;1,42;7,13;8,38;1,04
2023-11-05;1,0;1,33;1,5;1,21
2023-11-06;1,13;8,17;8,88;1,58
2023-11-07;6,92;14,83;24,71;1,29
2023-11-08;3,0;11,0;14,92;1,0
2023-11-09;5,29;24,5;32,58;1,0
2023-11-10;3,88;15,33;20,83;1,0
2023-11-11;2,75;21,08;24,83;1,0
2023-11-12;1,5;15,71;16,96;1,25
2023-11-13;6,04;19,08;27,67;1,08
2023-11-14;4,42;15,75;21,92;1,0
2023-11-15;7,21;16,96;27,21;1,29
2023-11-16;7,0;20,58;31,0;1,0
2023-11-17;9,04;24,46;38,38;1,04
2023-11-18;3,13;17,96;22,33;1,42
2023-11-19;3,58;22,96;28,0;2,25
2023-11-20;13,38;32,25;52,88;1,0
2023-11-21;2,71;21,88;25,67;1,0
2023-11-22;1,92;9,92;12,21;1,33
2023-11-23;3,42;22,71;27,71;1,08
2023-11-24;1,67;15,54;17,58;1,04
2023-11-25;3,25;16,13;20,54;1,5
2023-11-26;1,33;15,63;16,71;1,42
2023-11-27;8,63;24,79;37,75;1,42
2023-11-28;2,77;27,36;31,36;1,05
2023-11-29;29,25;49,0;94,63;1,38
2023-11-30;20,29;20,96;52,21;1,13
2023-12-01;3,29;13,42;18,29;1,13
2023-12-02;1,21;7,04;8,33;1,13
2023-12-03;1,5;16,13;18,25;1,08
2023-12-04;11,63;23,58;41,33;1,21
2023-12-05;5,79;25,21;34,25;1,0
2023-12-06;4,0;22,04;28,13;1,21
2023-12-07;8,25;23,79;36,25;1,13
2023-12-08;1,21;6,13;7,54;1,04
2023-12-09;2,33;12,54;15,54;1,0
2023-12-10;2,5;20,92;24,58;1,96
2023-12-11;13,63;22,54;43,88;1,0
2023-12-12;1,46;11,13;13,0;1,0
2023-12-13;1,04;6,04;7,0;1,13
2023-12-14;1,13;3,29;4,63;1,13
2023-12-15;4,38;27,04;34,0;1,21
2023-12-16;5,58;30,58;39,83;1,63
2023-12-17;2,67;24,29;28,58;1,29
2023-12-18;11,54;38,0;56,04;1,75
2023-12-19;6,04;26,96;35,92;1,08
2023-12-20;3,67;24,88;30,54;1,0
2023-12-21;4,5;23,67;30,5;1,08
2023-12-22;1,38;6,75;8,58;1,0
2023-12-23;1,13;9,29;10,58;1,0
2023-12-24;1,25;9,13;10,71;1,67
2023-12-25;2,33;15,92;19,29;1,63
2023-12-26;2,38;18,67;22,04;2,42
2023-12-27;3,76;28,86;34,57;2,5
2023-12-28;18,67;53,17;82,79;1,79
2023-12-29;18,46;50,5;79,29;1,0
2023-12-30;9,13;34,13;48,5;1,63
2023-12-31;3,21;20,42;24,83;1,0
2024-01-01;2,67;22,88;27,25;1,17
2024-01-02;15,04;29,04;51,75;1,54
2024-01-03;3,08;15,04;19,42;1,0
2024-01-04;14,38;29,88;51,96;1,04
2024-01-05;6,71;21,5;32,33;1,0
2024-01-06;1,04;2,92;3,83;1,04
2024-01-07;1,08;2,0;2,92;1,04
2024-01-08;4,17;13,71;19,92;1,17
2024-01-09;7,5;36,5;48,42;1,04
2024-01-10;8,33;38,04;51,46;1,0
2024-01-11;2,58;15,71;20,13;1,0
2024-01-12;2,17;11,29;14,21;1,13
2024-01-13;2,0;14,63;17,42;1,17
2024-01-14;1,38;12,13;14,04;1,0
2024-01-15;3,58;19,17;24,79;1,0
2024-01-16;26,92;38,96;80,92;1,0
2024-01-17;9,67;14,04;29,04;1,0
2024-01-18;1,04;5,71;6,5;1,0
2024-01-19;2,13;26,33;29,54;1,38
2024-01-20;1,58;14,5;16,83;1,29
2024-01-21;2,71;14,29;18,67;1,17
2024-01-22;7,18;23,14;34,23;1,14
2024-01-23;8,38;25,1;38,14;1,24
2024-01-24;8,29;28,46;41,5;1,0
2024-01-25;14,29;33,83;56,29;1,75
2024-01-26;10,08;35,04;50,96;1,33
2024-01-27;8,5;43,04;56,83;1,29
2024-01-28;6,04;23,96;33,75;1,0
2024-01-29;3,38;28,21;33,13;1,0
2024-01-30;8,25;30,0;42,54;1,0
2024-01-31;2,54;22,33;26,17;1,0
2024-02-01;5,42;20,92;29,08;1,0
2024-02-02;6,71;23,17;33,29;1,0
2024-02-03;4,96;25,29;33,0;2,33
2024-02-04;2,58;20,33;23,83;2,42
2024-02-05;7,25;29,0;39,96;2,04
2024-02-06;7,83;32,38;44,29;1,04
2024-02-07;7,0;23,71;34,42;1,33
2024-02-08;6,67;26,75;36,75;1,13
2024-02-09;1,29;17,21;18,58;1,04
2024-02-10;1,0;5,96;6,83;1,13
2024-02-11;1,04;2,17;2,42;1,08
2024-02-12;3,63;12,33;17,46;1,0
2024-02-13;10,25;26,83;42,63;1,0
2024-02-14;8,71;38,33;51,92;1,17
2024-02-15;13,17;42,17;62,75;1,5
2024-02-16;6,46;30,71;40,96;1,0
2024-02-17;1,67;9,54;11,46;1,0
2024-02-18;1,58;11,21;13,5;1,13
2024-02-19;9,38;34,5;48,83;1,13
2024-02-20;7,48;25,7;36,78;1,09
2024-02-21;6,88;18,63;28,5;1,04
2024-02-22;5,04;23,29;30,42;1,0
2024-02-23;1,58;8,79;10,46;1,0
2024-02-24;1,25;9,54;10,5;1,0
2024-02-25;1,92;12,58;15,0;1,0
2024-02-26;1,54;9,83;11,54;1,0
2024-02-27;1,46;5,08;6,63;1,0
2024-02-28;1,17;12,58;13,96;1,25
2024-02-29;1,75;17,58;20,08;1,04
2024-03-01;1,08;5,42;6,04;1,04
2024-03-02;2,08;7,92;10,0;1,0
2024-03-03;1,0;2,67;3,25;1,0
2024-03-04;1,33;6,83;8,13;1,0
2024-03-05;5,58;17,04;25,08;1,0
2024-03-06;5,83;21,46;30,17;1,0
2024-03-07;3,13;25,13;29,75;1,08
2024-03-08;1,33;11,54;12,5;1,0
2024-03-09;4,58;17,67;24,58;1,0
2024-03-10;1,46;4,75;6,08;1,13
2024-03-11;1,04;3,08;3,5;1,0
2024-03-12;2,17;11,21;14,21;1,04
2024-03-13;5,75;16,5;24,96;1,0
2024-03-14;5,25;13,96;21,25;1,08
2024-03-15;2,71;22,75;26,75;1,0
2024-03-16;3,13;15,88;20,17;1,13
2024-03-17;2,5;18,88;22,33;1,67
2024-03-18;5,71;19,54;28,13;1,0
2024-03-19;6,0;22,5;31,27;1,0
2024-03-20;3,17;19,25;23,88;1,08
2024-03-21;2,83;24,21;28,38;1,0
2024-03-22;4,0;17,54;23,21;1,29
2024-03-23;2,38;14,33;17,42;1,17
2024-03-24;1,13;5,29;6,13;1,0
2024-03-25;1,88;13,96;16,33;1,0
2024-03-26;1,54;7,46;8,92;1,0
2024-03-27;1,21;6,25;7,13;1,0
2024-03-28;1,08;5,38;5,75;1,0
2024-03-29;1,08;8,13;8,88;1,0
2024-03-30;1,17;2,54;3,08;1,0
2024-03-31;1,0;2,35;2,78;1,0
2024-04-01;1,0;2,17;2,42;1,0
2024-04-02;2,17;10,75;13,63;1,0
2024-04-03;2,58;15,71;19,54;1,0
2024-04-04;5,33;19,38;27,04;1,0
2024-04-05;6,0;23,38;32,25;1,38
2024-04-06;1,92;17,25;19,63;1,0
2024-04-07;1,04;10,38;11,17;1,13
2024-04-08;8,38;27,13;39,96;1,54
2024-04-09;1,33;5,17;6,58;1,17
2024-04-10;3,63;19,17;24,58;1,46
2024-04-11;4,58;19,04;25,83;1,04
2024-04-12;3,79;19,33;24,88;1,17
2024-04-13;1,58;20,92;22,83;1,71
2024-04-14;1,42;12,25;13,58;1,54
2024-04-15;4,25;28,17;34,46;2,21
2024-04-16;1,59;8,41;10,27;1,18
2024-04-17;1,67;6,17;8,25;1,13
2024-04-18;2,08;8,25;11,04;1,13
2024-04-19;2,08;10,29;12,88;1,21
2024-04-20;3,08;13,46;17,88;1,13
2024-04-21;1,5;9,25;11,04;1,21
2024-04-22;1,13;6,25;7,04;1,04
2024-04-23;4,42;9,63;15,92;1,0
2024-04-24;2,04;11,67;14,46;1,08
2024-04-25;1,25;12,21;13,67;1,0
2024-04-26;4,75;12,5;19,54;1,0
2024-04-27;1,38;9,75;11,42;1,0
2024-04-28;1,04;6,5;7,25;1,0
2024-04-29;1,38;13,79;15,38;1,0
2024-04-30;1,63;11,92;13,92;1,0
2024-05-01;1,5;4,08;5,38;1,0
2024-05-02;1,04;3,21;3,75;1,0
2024-05-03;3,08;9,21;13,38;1,0
2024-05-04;1,88;8,42;10,67;1,04
2024-05-05;2,21;9,13;12,58;1,25
2024-05-06;1,88;9,29;11,79;1,0
2024-05-07;1,42;5,29;7,13;1,29
2024-05-08;1,67;4,92;7,13;1,04
2024-05-09;2,46;10,88;14,38;1,13
2024-05-10;2,63;7,33;10,38;1,04
2024-05-11;1,46;8,04;9,71;1,46
2024-05-12;1,25;7,92;9,46;1,13
2024-05-13;3,42;16,08;21,33;1,21
2024-05-14;1,29;7,76;9,19;1,0
2024-05-15;1,46;5,75;7,75;1,0
2024-05-16;2,92;10,13;14,46;1,0
2024-05-17;2,21;10,08;13,42;1,0
2024-05-18;2,08;8,33;11,29;1,0
2024-05-19;1,79;6,33;9,04;1,46
2024-05-20;1,42;4,46;6,0;1,08
2024-05-21;1,5;6,58;8,21;1,29
2024-05-22;2,13;9,04;12,08;1,0
2024-05-23;2,71;13,79;17,96;1,58
2024-05-24;2,0;8,71;12,0;1,88
2024-05-25;1,88;8,13;10,67;1,13
2024-05-26;2,0;7,25;10,08;1,0
2024-05-27;2,71;9,04;13,17;1,0
2024-05-28;4,04;7,71;13,5;1,0
2024-05-29;2,96;9,04;13,29;1,0
2024-05-30;2,83;9,46;13,63;1,58
2024-05-31;1,0;1,83;2,46;1,0
2024-06-01;1,63;3,79;5,42;1,79
2024-06-02;1,13;2,75;3,79;1,08
2024-06-03;1,96;5,54;8,0;1,0
